"targetName","comparatorName","outcomeName","db","logRr","seLogRr","rr","ci95lb","ci95ub"
"venlafaxine","Bupropion","Open-angle glaucoma","CCAE",-0.0160805548189793,0.339227985353859,0.98404804705012,0.506513366076641,1.91466888396479
"Trazodone","Sertraline","Open-angle glaucoma","CCAE",-0.0436212428826862,0.409839685009141,0.957316479244898,0.43109121854589,2.14922320486563
"duloxetine","venlafaxine","Open-angle glaucoma","CCAE",-0.104741229716074,0.420945510960719,0.900557529964994,0.376299316717685,1.95953203032769
"Amitriptyline","Psychotherapy","Open-angle glaucoma","CCAE",0.560043752217011,0.653623531620453,1.75074909777489,0.528875440338934,6.85621009989329
"Trazodone","Paroxetine","Open-angle glaucoma","CCAE",-0.242023618830904,0.908352874332739,0.785037635661692,0.132342430173748,4.65673840704311
"Bupropion","Psychotherapy","Open-angle glaucoma","CCAE",-0.0961143964051832,0.456074587451613,0.908360096995127,0.377832592021658,2.2579909813382
"Citalopram","Desvenlafaxine","Open-angle glaucoma","CCAE",0.164577603157085,0.574937913062501,1.1788950519798,0.375679743404169,3.57761708866169
"Bupropion","Desvenlafaxine","Open-angle glaucoma","CCAE",-0.399482384226824,0.556581223770518,0.670667104078153,0.207607816526454,1.83979440614127
"Bupropion","Trazodone","Open-angle glaucoma","CCAE",0.00228129061153232,0.400516702723209,1.00228389473484,0.459988128242499,2.21099364385426
"Sertraline","Mirtazapine","Open-angle glaucoma","CCAE",-0.229525463940456,0.438756196347896,0.794910726820708,0.344352866434674,1.92284202478597
"venlafaxine","Amitriptyline","Open-angle glaucoma","CCAE",0.618079427760024,0.652032629180786,1.85536126247815,0.521092235372322,6.71331402327818
"Amitriptyline","Sertraline","Open-angle glaucoma","CCAE",0.00411734885495786,0.612889600128283,1.00412583678101,0.309354123574365,3.41854307281708
"Trazodone","Escitalopram","Open-angle glaucoma","CCAE",-0.0453789306860504,0.363093418097551,0.955635293677883,0.471520777125079,1.95718640277218
"Nortriptyline","Mirtazapine","Open-angle glaucoma","CCAE",-0.38176999934087,0.78638313619871,0.682652045570962,0.148079336811921,3.23024556510063
"Trazodone","Bupropion","Open-angle glaucoma","CCAE",0.00229822625855525,0.387037568198916,1.00230086920483,0.472862472487834,2.1559009276372
"Doxepin","venlafaxine","Open-angle glaucoma","CCAE",-0.836553494362244,1.19702145842395,0.433200983145508,0.0426128413619262,4.64893547719338
"Nortriptyline","venlafaxine","Open-angle glaucoma","CCAE",0.295304465169103,0.695981702178251,1.34353535613978,0.347977441868621,5.32589363775004
"Bupropion","Paroxetine","Open-angle glaucoma","CCAE",0.412785973813587,1.23239661360783,1.51102159313452,0.134974822715134,16.9156450845191
"Nortriptyline","Paroxetine","Open-angle glaucoma","CCAE",0.669369350850532,1.18087280403399,1.95300527106816,0.198220820176709,20.2988191855403
"vilazodone","Psychotherapy","Open-angle glaucoma","CCAE",0.677413625101674,0.996246117227476,1.96877914068821,0.286249779354677,14.2153522375241
"duloxetine","Psychotherapy","Open-angle glaucoma","CCAE",-0.755597170281276,0.588765571797312,0.469730022148651,0.149476938699184,1.50276309643276
"Doxepin","Escitalopram","Open-angle glaucoma","CCAE",-0.95240725767758,1.17211447303823,0.385811157818689,0.0408880025836946,4.0458259155079
"Paroxetine","venlafaxine","Open-angle glaucoma","CCAE",0.309684372104919,0.992197312824848,1.36299484703902,0.194912220389847,9.52705860122897
"Escitalopram","Electroconvulsive therapy","Open-angle glaucoma","CCAE",NA,NA,NA,NA,NA
"Amitriptyline","Bupropion","Open-angle glaucoma","CCAE",-0.272826170409243,0.624155267733681,0.761225099576268,0.227447776494634,2.62691215333349
"Electroconvulsive therapy","Escitalopram","Open-angle glaucoma","CCAE",NA,NA,NA,NA,NA
"Desvenlafaxine","Mirtazapine","Open-angle glaucoma","CCAE",0.0656527677606626,0.776734156234532,1.06785585880159,0.231705022843469,4.8668736696654
"Sertraline","Doxepin","Open-angle glaucoma","CCAE",NA,NA,NA,NA,NA
"Fluoxetine","venlafaxine","Open-angle glaucoma","CCAE",-0.257881379166057,0.455379296478918,0.772686883433432,0.317315360085003,1.89116845453194
"duloxetine","Amitriptyline","Open-angle glaucoma","CCAE",0.00573649596999283,0.704106152290375,1.00575298117035,0.255970592000824,4.04447876639255
"Paroxetine","Fluoxetine","Open-angle glaucoma","CCAE",0.0541366058157514,0.963570033063403,1.0556287973389,0.159417982965514,6.96501262858918
"Nortriptyline","Electroconvulsive therapy","Open-angle glaucoma","CCAE",NA,NA,NA,NA,NA
"Sertraline","Psychotherapy","Open-angle glaucoma","CCAE",0.731566373332788,0.406963169780201,2.07833350556253,0.942884139415491,4.64808098902794
"Sertraline","Paroxetine","Open-angle glaucoma","CCAE",-0.153615218012722,0.882732300934656,0.857601947314118,0.152020676733961,4.83803332045405
"Paroxetine","Doxepin","Open-angle glaucoma","CCAE",0.0923054870636483,2.07954211396461,1.09669979851388,0.017281510184662,59.951576073669
"Paroxetine","Electroconvulsive therapy","Open-angle glaucoma","CCAE",NA,NA,NA,NA,NA
"duloxetine","Sertraline","Open-angle glaucoma","CCAE",-0.399371723043697,0.352753535509442,0.670741324999987,0.338313947701069,1.34849273320461
"duloxetine","Mirtazapine","Open-angle glaucoma","CCAE",-0.420820789002804,0.49082420040065,0.656507744274927,0.253378314849358,1.73520214992404
"vilazodone","Escitalopram","Open-angle glaucoma","CCAE",-0.169970077294178,0.739401074234752,0.843690061708202,0.199875903081368,3.62676244418513
"Doxepin","Citalopram","Open-angle glaucoma","CCAE",-1.03805046468948,1.34871836920735,0.354144426464103,0.0257854469421465,5.09843606945781
"Doxepin","duloxetine","Open-angle glaucoma","CCAE",-0.2437758462804,1.20501497369356,0.783663275614939,0.079642123698217,8.96528381459547
"Sertraline","Amitriptyline","Open-angle glaucoma","CCAE",0.00327110469394105,0.611821946185862,1.00327646059521,0.306421148685937,3.37199021595426
"Mirtazapine","Desvenlafaxine","Open-angle glaucoma","CCAE",-0.0677133610315652,0.75164751453205,0.934528307419583,0.219749338314549,4.18345040425724
"Amitriptyline","Nortriptyline","Open-angle glaucoma","CCAE",-0.271690593216122,0.723844816266945,0.762090020437435,0.185179087000003,3.16131365950352
"Trazodone","Doxepin","Open-angle glaucoma","CCAE",0.700602220409739,1.22162879887618,2.01496579568766,0.194459278236715,23.3632527409131
"duloxetine","Fluoxetine","Open-angle glaucoma","CCAE",0.0335342545005191,0.454112729344165,1.03410286579675,0.428354822958385,2.54030915355757
"Mirtazapine","Fluoxetine","Open-angle glaucoma","CCAE",0.705078212057362,0.520255332052161,2.02400498032558,0.739346962859308,5.68241013428165
"Desvenlafaxine","Trazodone","Open-angle glaucoma","CCAE",1.07868994988871,0.6656646067885,2.94082439906445,0.79628035692777,10.8216998343916
"Trazodone","duloxetine","Open-angle glaucoma","CCAE",0.313603311277573,0.402996326640571,1.36834682111798,0.626690854703358,3.04169418412359
"venlafaxine","Psychotherapy","Open-angle glaucoma","CCAE",0.457145729027619,0.403768845442981,1.57955905508291,0.72328748116433,3.52118040975314
"Sertraline","Nortriptyline","Open-angle glaucoma","CCAE",-0.0309848844821866,0.669798464045353,0.969490227312073,0.265681300256408,3.66967801909928
"Mirtazapine","vilazodone","Open-angle glaucoma","CCAE",0.341105682892243,0.951692768631058,1.40650187619415,0.219779033374789,9.16539033937819
"Citalopram","Sertraline","Open-angle glaucoma","CCAE",-0.0181533693618933,0.343732243534408,0.982010410498176,0.500325322919288,1.92496712371746
"Desvenlafaxine","Psychotherapy","Open-angle glaucoma","CCAE",0.31260500680843,0.718854020947995,1.36698147599957,0.334776715420747,5.60446999026724
"vilazodone","Doxepin","Open-angle glaucoma","CCAE",-0.292686684769257,1.74687270692358,0.746255917417364,0.0245705438689071,23.1364252229662
"Citalopram","Doxepin","Open-angle glaucoma","CCAE",1.11992078194923,1.43287997936501,3.06461142113361,0.200916143999539,55.2527799761798
"Citalopram","Trazodone","Open-angle glaucoma","CCAE",0.0617259087634627,0.483547934301257,1.06367076193531,0.372628276720288,2.48010063665389
"Trazodone","Psychotherapy","Open-angle glaucoma","CCAE",0.52584315956606,0.497059707658562,1.69188477598591,0.635732182484347,4.46138987790763
"Nortriptyline","Amitriptyline","Open-angle glaucoma","CCAE",0.260995938108789,0.721615191660738,1.29822239218486,0.315143415421739,5.3332036411358
"Bupropion","Escitalopram","Open-angle glaucoma","CCAE",-0.120419276887092,0.325487153243716,0.886548649423708,0.470159690941917,1.6840528880825
"Paroxetine","Citalopram","Open-angle glaucoma","CCAE",-0.207508938817866,0.84675228658076,0.812605978003799,0.154128640277853,4.25987693885166
"Nortriptyline","Fluoxetine","Open-angle glaucoma","CCAE",0.791115143972834,0.716407650408944,2.20585490102233,0.543032405117618,9.00410066672912
"Psychotherapy","vilazodone","Open-angle glaucoma","CCAE",-0.699022920054598,1.06021328678776,0.497070744451472,0.0566063086925162,3.61222843562652
"vilazodone","Fluoxetine","Open-angle glaucoma","CCAE",0.928652914235917,1.39881808654916,2.53109727496444,0.165776688581478,39.8910702393883
"Sertraline","vilazodone","Open-angle glaucoma","CCAE",-0.0895875310053172,0.783120984838375,0.91430823130298,0.196849981743596,4.23958122766691
"Electroconvulsive therapy","Paroxetine","Gastrointestinal hemhorrage","CCAE",NA,NA,NA,NA,NA
"Escitalopram","vilazodone","Gastrointestinal hemhorrage","CCAE",0.136139395487536,0.50563028328132,1.14584160761243,0.40047202743097,2.90642246217921
"Escitalopram","duloxetine","Gastrointestinal hemhorrage","CCAE",-0.0598812974235652,0.228686385570595,0.941876330095916,0.564795991681494,1.38422922604557
"Bupropion","duloxetine","Gastrointestinal hemhorrage","CCAE",-0.367048682325218,0.314457988615582,0.692775918280893,0.377140811381038,1.29371252107513
"Psychotherapy","Escitalopram","Gastrointestinal hemhorrage","CCAE",-1.02628270529217,0.213309658625342,0.358336530324607,0.236278405942935,0.545209046600196
"Doxepin","Amitriptyline","Gastrointestinal hemhorrage","CCAE",-0.586977935465275,0.55036296992208,0.556005031414816,0.200770810429476,1.73636167179256
"Psychotherapy","Fluoxetine","Gastrointestinal hemhorrage","CCAE",-0.730060732208787,0.293858791624538,0.481879723581519,0.265720937777914,0.840798426589733
"Bupropion","Electroconvulsive therapy","Gastrointestinal hemhorrage","CCAE",NA,NA,NA,NA,NA
"Bupropion","venlafaxine","Gastrointestinal hemhorrage","CCAE",-0.314343265226552,0.182901901231651,0.730268309413698,0.511750155815017,1.04816763301038
"vilazodone","Bupropion","Gastrointestinal hemhorrage","CCAE",0.0830127917672296,0.531387325111258,1.08655570742703,0.387912714869875,3.1143644787952
"Sertraline","Trazodone","Gastrointestinal hemhorrage","CCAE",-0.0177648998676283,0.208929267037339,0.982391965692183,0.65592477834497,1.48777023667137
"duloxetine","vilazodone","Gastrointestinal hemhorrage","CCAE",-0.328713696615641,0.491702947201724,0.71984908247555,0.275659028067728,1.89430033245695
"Psychotherapy","venlafaxine","Gastrointestinal hemhorrage","CCAE",-0.938115516641166,0.306326889830426,0.391364661063585,0.21214119284057,0.704882695835547
"Trazodone","Amitriptyline","Gastrointestinal hemhorrage","CCAE",-0.284180435229028,0.277431352197023,0.75263083133738,0.440902050426311,1.30810350333592
"Bupropion","Nortriptyline","Gastrointestinal hemhorrage","CCAE",-0.70943140793609,0.354554635862323,0.491923821938505,0.248005247762776,0.995533266636142
"Fluoxetine","Amitriptyline","Gastrointestinal hemhorrage","CCAE",-0.320254645052908,0.3146135753961,0.72596415035497,0.39806404835529,1.36631890447092
"duloxetine","Doxepin","Gastrointestinal hemhorrage","CCAE",-0.189285655536431,0.519495302123556,0.827550078666209,0.319818211326814,2.4507194398871
"Escitalopram","Paroxetine","Gastrointestinal hemhorrage","CCAE",0.328303204906541,0.619506052497497,1.3886099418138,0.412340280781677,4.67632598606118
"venlafaxine","Escitalopram","Gastrointestinal hemhorrage","CCAE",0.0366414168085727,0.161441657539342,1.03732098826932,0.75808822936151,1.42744219266828
"Bupropion","Mirtazapine","Gastrointestinal hemhorrage","CCAE",-0.654222681195963,0.253483180000518,0.519845991640391,0.321694402258683,0.868908512413768
"Bupropion","Sertraline","Gastrointestinal hemhorrage","CCAE",-0.170236991511513,0.207295484784974,0.843464898886624,0.563240879710342,1.26938873885083
"vilazodone","Sertraline","Gastrointestinal hemhorrage","CCAE",0.275427199112473,0.499261998432827,1.3170932157534,0.499206042752996,3.5336619556081
"Nortriptyline","Trazodone","Gastrointestinal hemhorrage","CCAE",0.0870905641136034,0.348966735395917,1.09099548028293,0.554494926568062,2.17760760342322
"Psychotherapy","Nortriptyline","Gastrointestinal hemhorrage","CCAE",-1.00477729016978,0.530521351166284,0.366126165621006,0.127905002519298,1.02340778484782
"Psychotherapy","Desvenlafaxine","Gastrointestinal hemhorrage","CCAE",-0.453360463628348,0.498339391252484,0.635489021657107,0.239674441672475,1.6904263045262
"Fluoxetine","Citalopram","Gastrointestinal hemhorrage","CCAE",0.282519707195719,0.186682926313531,1.326467915802,0.921343602403235,1.915275329053
"Fluoxetine","Doxepin","Gastrointestinal hemhorrage","CCAE",0.151346736670785,0.523498545090772,1.16339998159066,0.43933171586248,3.4197794285927
"Escitalopram","Psychotherapy","Gastrointestinal hemhorrage","CCAE",1.0183687799474,0.23878016970256,2.76867476061788,1.77013849987327,4.513436594631
"Nortriptyline","Sertraline","Gastrointestinal hemhorrage","CCAE",0.463049547789709,0.321697166958569,1.58891206754672,0.861163016845112,3.03909041232141
"Doxepin","Nortriptyline","Gastrointestinal hemhorrage","CCAE",-0.403690654889736,0.482889149973304,0.667850685661435,0.268996002991069,1.78573827057675
"vilazodone","venlafaxine","Gastrointestinal hemhorrage","CCAE",-0.0751147084683583,0.457003686080387,0.927637072397613,0.381659539726221,2.28918350510004
"Sertraline","venlafaxine","Gastrointestinal hemhorrage","CCAE",-0.200827281919487,0.184140327413243,0.81805371201956,0.572114077823808,1.17750753840505
"Fluoxetine","Bupropion","Gastrointestinal hemhorrage","CCAE",0.235205780320777,0.213522165002698,1.26516908884853,0.834601406461629,1.92743572766588
"Escitalopram","Mirtazapine","Gastrointestinal hemhorrage","CCAE",-0.53053138722216,0.231755661618574,0.588292275606743,0.382772124363551,0.94947133149504
"Mirtazapine","Escitalopram","Gastrointestinal hemhorrage","CCAE",0.519662815577913,0.2531629524803,1.68146059178481,1.04439822439715,2.81741950222896
"Doxepin","Sertraline","Gastrointestinal hemhorrage","CCAE",-0.172347001166509,0.514137396798446,0.841687056098647,0.331414109492406,2.48679557043089
"Escitalopram","Citalopram","Gastrointestinal hemhorrage","CCAE",-0.0521351302321864,0.201390415587593,0.949200592479759,0.644114633480751,1.41843954635121
"Escitalopram","Desvenlafaxine","Gastrointestinal hemhorrage","CCAE",0.12207555209258,0.29535728309852,1.12983946029128,0.631575731863923,2.01021534728035
"Electroconvulsive therapy","Trazodone","Gastrointestinal hemhorrage","CCAE",NA,NA,NA,NA,NA
"venlafaxine","Doxepin","Gastrointestinal hemhorrage","CCAE",0.185250363573043,0.511620329454177,1.20351971990868,0.466644644730469,3.46713150320666
"venlafaxine","Electroconvulsive therapy","Gastrointestinal hemhorrage","CCAE",NA,NA,NA,NA,NA
"Fluoxetine","Nortriptyline","Gastrointestinal hemhorrage","CCAE",-0.427764657865307,0.48281010436157,0.651964831540512,0.256043252835688,1.69922444723104
"Desvenlafaxine","Escitalopram","Gastrointestinal hemhorrage","CCAE",-0.120716841562646,0.297430438894601,0.886284883108195,0.496781495589412,1.59408658787515
"Trazodone","Desvenlafaxine","Gastrointestinal hemhorrage","CCAE",0.207862690941065,0.348209667171575,1.23104412443319,0.624849762697241,2.44663295590751
"Citalopram","vilazodone","Gastrointestinal hemhorrage","CCAE",-0.393604249099418,0.561993118941025,0.674620985280733,0.225590591179203,2.0420191124562
"Amitriptyline","duloxetine","Gastrointestinal hemhorrage","CCAE",0.525829542171534,0.283846682269317,1.69186173708029,0.986006348353717,2.99986132575229
"Paroxetine","Psychotherapy","Gastrointestinal hemhorrage","CCAE",0.794485649021527,0.743739376483819,2.21330228978324,0.540173076948531,9.96958646994458
"Citalopram","Escitalopram","Gastrointestinal hemhorrage","CCAE",0.0550268094804164,0.206327547538724,1.05656894036011,0.709391575223568,1.59271723705993
"Amitriptyline","Fluoxetine","Gastrointestinal hemhorrage","CCAE",0.303954491350536,0.306187818476268,1.35520738102865,0.757093178721692,2.5142266211925
"Escitalopram","Nortriptyline","Gastrointestinal hemhorrage","CCAE",-0.213254879937831,0.35586892978688,0.807950180678687,0.414036224130434,1.67059317857588
"Electroconvulsive therapy","Nortriptyline","Gastrointestinal hemhorrage","CCAE",NA,NA,NA,NA,NA
"Psychotherapy","Trazodone","Gastrointestinal hemhorrage","CCAE",-1.04633847137071,0.423214620168269,0.351221404834944,0.144947423574504,0.761539397080582
"Mirtazapine","Doxepin","Gastrointestinal hemhorrage","CCAE",0.755086150651534,0.590629159415874,2.12779482636997,0.757446034019054,7.67079894584656
"Electroconvulsive therapy","Fluoxetine","Gastrointestinal hemhorrage","CCAE",NA,NA,NA,NA,NA
"Amitriptyline","Trazodone","Gastrointestinal hemhorrage","CCAE",0.283519381952323,0.279788710096894,1.32779461531639,0.770032568111043,2.30580330546855
